,filmoNames,peopleCd,peopleNm,repRoleNm
18475,"무등산 타잔, 박흥숙|형|K.K 훼미리 리스트|차이나타운 2|나를 보라 아메리카|신의 이방인|마이애미 커넥션|차이나타운|4대 소림사/사대소림사|광동관 소화자|소림관 지배인|돌아온 용쟁호투|귀문의 왼발잡이|대적수|내 갈 길을 묻지마|대련의 해당화|대의|파라문|죽음의 승부|맹인 대협객",10029005,박우상,감독
18476,앨리스|무법자,10006039,김철한,감독
18477,소풍,10089431,홍남희,감독
18478,풀리쉬 게임,10061860,정성현,감독
18479,엔젤 아이즈(Angel Eyes),10056884,이원선,감독
18480,자웅동체의 불안,20114742,이상훈,감독
18481,흡혈형사 나도열|2009로스트메모리즈|나는 소망한다 내게 금지된 것을,10056344,이시명,감독
18482,"DMZ, 비무장지대|헝그리 베스트 5|공룡선생|난 깜짝놀랄 짓을 할거야|굿모닝 대통령|어른들은 몰라요|청춘시대|미미와 철수의 청춘스케치|청(블루스케치)|욕망의 거리|내사랑 짱구|사랑만들기|사랑전쟁|굿럭",10054898,이규형,감독
18483,"서울|소년, 천국에 가다|배니싱 트윈",10054562,윤태용,감독
18484,안녕히 잘 가시게...,20114741,김학수,감독
18485,스테리 나잇|웨이크(Wake),10028489,박근표,감독
18486,더 쉘(The Shell),20069237,김다영,감독
18487,일루젼(Illusion),20114734,박소진,감독
18488,일루젼(Illusion),20114733,조미윤,감독
18489,일루젼(Illusion),20114732,박지훈,감독
18490,일루젼(Illusion),20114731,전경일,감독
18491,보고 싶어요|눈물이생기는경로|그 날에...,20112685,조수진,감독
18492,대화,10002356,권만진,감독
18493,사경,20080737,김영일,감독
18494,사막의 에스키모|쥐덫,10087357,한운,감독
18495,15,20114715,이지연,감독
18496,15,20114714,장주호,감독
18497,15,20114721,김정욱,감독
18498,15,20114712,차재철,감독
18499,조인트(Joint),20114711,이명일,감독
18500,"내일도 꼭, 엉클조",20114702,최우영,감독
18501,"내일도 꼭, 엉클조",20114701,하시내,감독
18502,야윈가슴|풍경#0|몸,10003787,김남기,감독
18503,봉승아|승아,10003763,김나영,감독
18504,방주(方舟),10003736,김기태,감독
18505,산불|투명인간,10003732,김기충,감독
18506,원숭이는 물고기를 좋아한다 |변태|Movement,10003723,김기원,감독
18507,막걸스|진실게임|아빠는 보디가드|여자아리랑|복카치오 `93|복카치오 92,10003718,김기영,감독
18508,아이리스 더 무비,10003674,김규태,감독
18509,소낙비,10003672,김규찬,감독
18510,,10003659,김귀섭,감독
18511,끝나지 않은 세월|설문대 할망 큰 솥에 빠져죽다,10003532,김경률,감독
18512,둥. 둥|집보기|Insecticide|늦은여름|비오는 날의 부침개,10003527,김경란,감독
18513,용감한 사람들,10003525,김경노,감독
18514,예수,10003523,김경관,감독
18515,돼지와 세익스피어,20112546,김건,감독
18516,댄스댄스|쁘아종|게임의 법칙,20100703,김건,감독
18517,결혼이야기 2,10003731,김강노,감독
18518,언제나 막차를 타고 오는 사람|천국의 땅,10003488,김혁,감독
18519,요괴인간 타요마 : 거대 바다괴물|삼국지,20114662,카츠마타 토모하루,감독
18520,여정,20114661,송호천,감독
18521,성매매의 거리에서 쓴 꿈에 관한 보고서,10004899,김양래,감독
18522,우담바라|바람난 도시|춤추는 달팽이|0점하의 자식들|밤의 천국,10004898,김양득,감독
18523,영웅들의 날개짓|밤으로의 긴 여로,10004858,김시화,감독
18524,한녀|나를 보러와요|어머니와 아들|춘자의 사랑 이야기|천동|누나|원녀|장화홍련전|누나의 한,10056932,이유섭,감독
18525,하우등( 夏雨燈 ),10004849,김시언,감독
18526,신장개업|러브 러브|모텔 아쿠아리움 |애로영화,10004843,김시경,감독
18527,챔피언 마빡이,20114623,김현수,감독
18528,"뻑킹 세븐틴|흩날리는 것들|그치지 않는 비는 없다|기침|9월 수요단편극장 ""여배우의 힘 - 이상희, 김새벽, 천우희""",20068488,김현성,감독
18529,우주전사 홍길동|해저탐험대 마린X,10006252,김현동,감독
18530,괜찮아요 수달씨,20114618,서현호,감독
18531,인어할머니와 선장,20114617,임원순,감독
18532,사랑한다면 이들처럼,20114616,인순철,감독
18533,어머니의 백 번째 가을날,20114615,이병숙,감독
18534,20년 전의 약속,20114614,송기윤,감독
18535,콩고,20114613,최성민,감독
18536,아무르,20114612,이광록,감독
18537,아빠의 자장가,20113132,김현경,감독
18538,"달이 차오른다, 가자",20112631,김현석,감독
18539,춘,20111671,김현정,감독
18540,호박전|하얀물개|거지 포핀,10006302,김현주,감독
18541,Tide of love,20114611,김현진,감독
18542,대춘향전,10006227,김향,감독
18543,어느 중년부인의 위기|단|지금 이대로가 좋아,10006225,김행수,감독
18544,길 잃은 사람들|그 여자의 일생|여성의 적,10006215,김한일,감독
18545,,10006214,김한영,감독
18546,대명|토끼를 태운 잠수함|빨강바다|졸업여행|미녀공동묘지|만삭|날마다 허물벗는 꽃뱀|난 모르겠네|팔도 기생,10006211,김한성,감독
18547,In the Cold Cold Night-03_Repeat Mark|In the Cold Cold Night -02 Metronome|In the Cold Cold Night-01_Prologue|인 더 콜드 콜드 나잇 (In the Cold Cold Night)|이제 난 용감해질거야,20112411,기채생,감독
18548,애인 2|사오정 혼자 집에 있는데,10003300,기운석,감독
18549,알카포네,20114595,리차드 윌슨,감독
18550,드라이브,20114580,텔렌 로드웰,감독
18551,드라이브,20114579,브론윈 퍼비스,감독
18552,파도가 지나간 자리|투명인간 그리프|그레이트 레이드,20114578,리온 포드,감독
18553,브로큰 러브송|폰티풀|쓰나미 : 킬러 웨이브|트레이시:파편들|클레어 작전|퀴어 애즈 포크,20114593,브루스 맥도널드,감독
18554,슬리핑 뷰티,20114577,줄리아 리,감독
18555,여름의 빛|이상한 빅토르 씨|다이아나,20114591,장 그레미용,감독
18556,그랑프리,20114585,이보 카프리노,감독
18557,영웅 나폴레옹|포이즌|절름발이 악마|꿈을 꾸다,20114575,사샤 기트리,감독
18558,수선화|화륜|혼가|유랑|애련송 : 환무곡,10005247,김유영,감독
18559,뉴스페이퍼|Bean,10002544,권택화,감독
18560,엘리시움,10002505,권재웅,감독
18561,,10002479,권용택,감독
18562,범일동 블루스,10006566,김희진,감독
18563,지상만가|공포특급,10006570,김희철,감독
18564,러브하우스|바람의속삭임|잘자라우리아기,10006162,김판수,감독
18565,임성옥 자살기|유영,10006161,김판섭,감독
18566,플레이,20114521,알리시아 셔슨,감독
18567,불면증,20114479,호세 앙헬 알라용,감독
18568,스나이퍼: 특수작전부대|논스톱 액시던트|슈퍼 샤크|원초적 본능 2|에어 레이지|엠마뉴엘-센슈얼 엔조이|베놈|스트랜디드|크리티칼 매스|써머지드|마하 2|엄마는 투명 인간 2|백 슬라이더|퍼지티브 마인드|프로피트|나이트 드림 2|카운터메져|킹스턴|하이브리드|패셔니트 리벤지 |엄마는 투명 인간|여자의 깊은 곳에|맛 보슈|터미널 포스 ,10084969,프레드 올렌 레이,감독
18569,벽,20114511,시몬느 비통,감독
18570,사운드 오브 노이즈|여섯 명의 드러머와 아파트,20114476,올라 시몬손,감독
18571,유투 3D,20114475,캐서린 오웬스,감독
18572,"독도야, 반갑다",20114503,강태원,감독
18573,지골라,20114501,로르 샤르팡티에,감독
18574,플라이|나는 증언한다,10076734,커트 뉴만,감독
18575,클라우디 레이니,20112525,권아름,감독
18576,공진화,20112588,권아람,감독
18577,무인도,20111983,권신애,감독
18578,,10002393,권석장,감독
18579,,10002375,권민진,감독
18580,백두산 호랑이를 찾아서|여우비|여우비,10002156,구본환,감독
18581,애수의 하모니카|너무합니다,10004784,김수희,감독
18582,아침에,10004782,김수환,감독
18583,넘버,20113557,김수현,감독
18584,퍼레이드|하루,20114483,박재범,감독
18585,뮤직 네버 스탑,20114481,짐 콜버그,감독
18586,아이들이 사는 성,10001982,곽영진,감독
18587,,10001980,곽영범,감독
18588,가출소년과 쌍코대작전|대형출도,10001971,곽소동,감독
18589,우리는 KTX 승무원입니다,10001913,공현숙,감독
18590,"빗자루, 금붕어 되다|섬섬옥수|겨울햇살",10003978,김동주,감독
18591,멍크,20112681,김동진,감독
18592,하이디|꼬마 유령|릴라 릴라,20114442,알랑 그스포너,감독
18593,킬러 엘리트,20114441,개리 맥켄드리,감독
18594,실전 호신술|신도림행 막차,20111796,김성환,감독
18595,,20066713,김소영,감독
18596,999|레인보우 세븐,20113674,이세형,감독
18597,퍼플맨,20113703,유진영,감독
18598,태극소년 흰독수리,10006138,김태종,감독
18599,애인,10006132,김태은,감독
18600,넝쿨속의 히야신스|사랑의 이름으로,10006089,김태룡,감독
18601,블릿,10006080,김태광,감독
18602,출사|화장,10006083,김태규,감독
18603,개와 열쇠|열정없는 마음,20113555,김희정,감독
18604,잊을 수 없는...,20100479,김희정,감독
18605,투캅스 3|고수|일팔일팔(1818)|파트너|계약 커플|두목|검은 휘파람 2|황제 오작두|자전거를 타고온 연인|검은 휘파람|흑설|회색도시 2|스파크맨(Spark Man),10006056,김춘식,감독
18606,사랑을 아십니까,10006048,김청준,감독
18607,그녀들과 순이,10089662,홍아름,감독
18608,더 스트레인저,10086939,하상목,감독
18609,섹스 볼란티어|시집가는 날,10065232,조경덕,감독
18610,밤나비|여왕벌|죽어도 한은 없다,10004742,김수동,감독
18611,롤랑바르트의 연인들|메이크업|붉은 여왕들,20112010,현정재,감독
18612,"하나, 그리고 둘|외계소녀, 불시착하다",10050341,오민지,감독
18613,백마고지,10004739,김수길,감독
18614,무도리,10058152,이형선,감독
18615,하피,10014290,라호범,감독
18616,어깨나사,10005626,김정한,감독
18617,고백|과부아 상태에 빠지다,10012580,도내리,감독
18618,"낯선 곳, 낯선 시간",10005039,김영혜,감독
18619,무인도,20111972,조가비,감독
18620,"친애하는 음악: 다시 말해서, 오후 한 시 가회동에서 만난 그들이 바다로 가는 판타지|연애담|복서",10028770,박성오,감독
18621,두 여자|아내가 결혼했다|지금 사랑하는 사람과 살고 있습니까?|예스터데이|세상 밖으로,10062084,정윤수,감독
18622,반납,10004732,김송호,감독
18623,,10004039,김리정,감독
18624,지역구|성인신고식,10004008,김두용,감독
18625,빛 바랜 사진 |귀소|햇빛,10004048,김만태,감독
18626,올레그|안다고 말하지 마라,10004188,김민성,감독
18627,날마다꿈꾸는들꽃처럼,10004164,김미희,감독
18628,별이 빛나는 밤에?,10004157,김미진,감독
18629,대도전,10004697,김소봉,감독
18630,고가|돈|나는 너를 싫어한다|왕자호동과 낙랑공주|청춘쌍곡선|태양의 거리|목단등기,10004693,김소동,감독
18631,쥴리의 육지 대모험,20114381,구 안 호,감독
18632,불타는 필름의 연대기,20070139,김천석,감독
18633,내 마음대로|아침 식탁|모험을 떠나자,20112893,김채현,감독
18634,만담강호|교차로,10006009,김창후,감독
18635,창문너머,10005976,김창겸,감독
18636,,10004115,김문오,감독
18637,대합실의 여인,10004103,김무현,감독
18638,아가미,10004093,김무기,감독
18639,미스 마플과의 하룻밤,10004669,김세랑,감독
18640,소림관문돌파|쌍용비객|위험한 영웅|하남별곡,10004068,김명용,감독
18641,김종태의 꿈|동강은 흐른다,20069623,김성환,감독
18642,앵무새 몸으로 울었다|악몽|눈물젖은 두만강,10004654,김성화,감독
18643,그대를 기다립니다,20113676,김성현,감독
18644,49일의 남자,20114325,김진해,감독
18645,금강혈인|월광쌍수|이 깊은밤의 포옹|꼭지 꼭지|탈명비주|해뜨는 집|사망탑|그때 그 사람|낯선 곳에서 하룻밤|우주흑기사|아리송해|독신녀|가을비 우산속에|12인의 하숙생|오룡대협|소림사 십대장문|우리들의 고교시대|사학비권(蛇鶴秘拳)|옛날 옛적에 훠어이 훠이|슬픔은 저 별들에게도|금호문|나비소녀|여고얄개|신 당산대형|소문난 고교생|얄개행진곡|고교 꺼꾸리군 장다리군|유성검|문|무협문|선생님 안녕|잊을 수는 없겠지,10005950,김진태,감독
18646,여우비,10005935,김진옥,감독
18647,고금소총 3|복카치오 94,20030841,김진수,감독
18648,둠스데이: 지구 최후의 전쟁|메신저 2,20114301,마르틴 바르네비츠,감독
18649,껄덕쇠,10005895,김진국,감독
18650,오체투지 다이어리,20112048,최유진,감독
18651,오체투지 다이어리,20112054,지금종,감독
18652,알루미늄|제목없는 이야기,10005892,김진곤,감독
18653,커밍아웃|얼굴값,10005842,김지예,감독
18654,오픈 그래이브스,20114256,알바로 데 아르미냔,감독
18655,프라울,20114253,파트릭 시베르센,감독
18656,코쿠리코 언덕에서|게드전기 : 어스시의 전설,10027380,미야자키 고로,감독
18657,陰陽(음양),20114230,안소정,감독
18658,플라토닉 펀치 바나나,20114229,오근태,감독
18659,타인의 시선,20114228,장기성,감독
18660,애견부인,10060076,장기성,감독
18661,타인의 시선,20114227,이태웅,감독
18662,타인의 시선,20114226,박준범,감독
18663,철조망새,20114223,곽지영,감독
18664,"제1막,2장|제 일막 이장|철조망새",10066787,조윤주,감독
18665,정상인의 만담,20114221,이휘수,감독
18666,정상인의 만담|횡단보도,20114210,황선미,감독
18667,나의 소리|방관자|솔로 36분|인디포럼2014 돌아가는 남과 여,20113296,박범수,감독
18668,"잘 자, 좋은 꿈꿔!",10065277,조기성,감독
18669,"잘 자, 좋은 꿈꿔!",10065903,조선영,감독
18670,"잘 자, 좋은 꿈꿔!",20067708,김지영,감독
18671,"잘 자, 좋은 꿈꿔!",20114209,이성희,감독
18672,아빠가 딸에게 처음 운전대를 맡긴 날,20114207,안두영,감독
18673,시간 폭탄,20114212,이준우,감독
18674,시간 폭탄,20114211,이성휘,감독
18675,시간 폭탄,10054213,윤금미,감독
