title,ActorCD,ActorAvgP,ActorSumP,ActorMinP,ActorMaxP
,20127611,9719954500,19439909000,460596500,18979312500
,20129252,10643588700,31930766100,4159767500,21968680600
,20129246,40328508500,40328508500,40328508500,40328508500
,20129244,12239242400,12239242400,12239242400,12239242400
,20129241,13720377000,13720377000,13720377000,13720377000
,20129236,7455912719,37279563593,937877400,20483051393
,20129218,4780632000,4780632000,4780632000,4780632000
,20129216,8597290000,8597290000,8597290000,8597290000
,20129215,23201476625,92805906500,460596500,55827861500
,10000491,3667219600,11001658800,273950500,8651186000
,20129190,4780632000,4780632000,4780632000,4780632000
,10081721,67011377000,67011377000,67011377000,67011377000
,20128871,67011377000,67011377000,67011377000,67011377000
,10056914,67011377000,67011377000,67011377000,67011377000
,20127749,14102559705,28205119409,7360631000,20844488409
,10077532,33986449500,33986449500,33986449500,33986449500
,10077797,4138207515,4138207515,4138207515,4138207515
,10027780,11872786055,23745572109,10934307100,12811265009
,10004545,6624987140,39749922842,1729412500,12302961500
,10004432,5268503800,10537007600,1777803000,8759204600
,10004740,6732362750,26929451000,1699031500,15374798000
,20115213,5379208500,5379208500,5379208500,5379208500
,20115212,5379208500,5379208500,5379208500,5379208500
,10050564,5970851500,5970851500,5970851500,5970851500
,10088422,2942377800,8827133400,209955500,7835485400
,10088987,8418591767,25255775300,532419300,17792219500
,10060310,1912265667,5736797000,1221713500,3201626000
,10056773,23083982415,46167964830,601853500,45566111330
,10056447,1917748850,3835497700,1590807200,2244690500
,10004844,23234428050,46468856100,2376146100,44092710000
,20111919,65759438650,1.31519E+11,64802996000,66715881300
,10004169,13311267233,39933801700,1505964500,36181314700
,20111573,4682641000,4682641000,4682641000,4682641000
,10005768,4785467000,4785467000,4785467000,4785467000
,10005734,3983748800,3983748800,3983748800,3983748800
,20113641,33986449500,33986449500,33986449500,33986449500
,10026776,9437797333,28313392000,447691500,22486492000
,20113272,4138207515,4138207515,4138207515,4138207515
,10002432,47701811150,95403622300,12531840500,82871781800
,10002152,4114057000,4114057000,4114057000,4114057000
,10026741,9328322040,18656644080,2500814949,16155829131
,10061366,57161496467,1.14323E+11,56792964517,57530028417
,20112884,34478334004,1.03435E+11,698549500,54035565100
,20112876,5379208500,5379208500,5379208500,5379208500
,10019107,4816125000,9632250000,594082500,9038167500
,10019082,4266661500,4266661500,4266661500,4266661500
,10040351,2975875500,5951751000,311840500,5639910500
,20112053,57161496467,1.14323E+11,56792964517,57530028417
,10056164,3233187080,16165935400,958576600,7420399500
,10053669,8330342500,8330342500,8330342500,8330342500
,10079458,7624617183,45747703100,1188129500,28638460100
,20111516,4469579500,4469579500,4469579500,4469579500
,20110992,9728558375,38914233500,1897970000,24326346000
,20111932,12684530500,12684530500,12684530500,12684530500
,20111872,17038639000,17038639000,17038639000,17038639000
,20111650,82871781800,82871781800,82871781800,82871781800
,20111572,4249509100,12748527300,867603000,9322812000
,20111525,13756104000,13756104000,13756104000,13756104000
,10061347,19838443000,19838443000,19838443000,19838443000
,20111519,9760226500,19520453000,3865123500,15655329500
,20111338,9693558300,9693558300,9693558300,9693558300
,20111334,6132877000,6132877000,6132877000,6132877000
,20111277,22256769300,22256769300,22256769300,22256769300
,20111101,3827484000,3827484000,3827484000,3827484000
,20111016,9693558300,9693558300,9693558300,9693558300
,10004502,27367057300,54734114600,698549500,54035565100
,20110908,9693558300,9693558300,9693558300,9693558300
,10058912,2252656800,4505313600,976008100,3529305500
,20110615,4562192000,9124384000,1073144500,8051239500
,10057314,6385937880,6385937880,6385937880,6385937880
,10066769,8156570157,57095991100,1534151500,24326346000
,10072549,8086749375,32346997500,2246522500,14710541000
,10058937,5639910500,5639910500,5639910500,5639910500
,10005336,2293369667,6880109000,1859615500,2828706500
,10061603,12239242400,12239242400,12239242400,12239242400
,10060225,6280946250,12561892500,663144000,11898748500
,10060182,4076735100,8153470200,2307824200,5845646000
,10088477,5951618500,11903237000,2935796000,8967441000
,10072532,4028110786,28196775500,308882000,7819284000
,10057193,1795210750,3590421500,1470927500,2119494000
,10005154,3862757800,11588273400,1652561200,6383653500
,20100061,18511991000,18511991000,18511991000,18511991000
,10001738,6385937880,6385937880,6385937880,6385937880
,10001763,23130188893,23130188893,23130188893,23130188893
,10002386,33986449500,33986449500,33986449500,33986449500
,10004334,4376240500,4376240500,4376240500,4376240500
,10004388,1770625750,3541251500,676141000,2865110500
,10007535,16226580642,16226580642,16226580642,16226580642
,10008251,4855872900,4855872900,4855872900,4855872900
,10012132,65759438650,1.31519E+11,64802996000,66715881300
,10015100,2264058767,4528117533,1738293033,2789824500
,10016483,7874566500,7874566500,7874566500,7874566500
,10019059,82871781800,82871781800,82871781800,82871781800
,10019501,40328508500,40328508500,40328508500,40328508500
,10022199,6768135000,6768135000,6768135000,6768135000
,10022760,6994722173,6994722173,6994722173,6994722173
,10022885,6994722173,6994722173,6994722173,6994722173
,10028910,6768135000,6768135000,6768135000,6768135000
,10029266,9846423390,9846423390,9846423390,9846423390
,10032578,49340084700,49340084700,49340084700,49340084700
,10032944,33928967161,67857934322,33243273161,34614661161
,10033278,7983184500,7983184500,7983184500,7983184500
,10040445,3978029000,3978029000,3978029000,3978029000
,10045661,19967462500,19967462500,19967462500,19967462500
,10046866,6385937880,6385937880,6385937880,6385937880
,10048170,4346511500,4346511500,4346511500,4346511500
,10048498,36067171064,36067171064,36067171064,36067171064
,10050670,39602995500,39602995500,39602995500,39602995500
,10054375,9471138230,9471138230,9471138230,9471138230
,10054561,6765653000,6765653000,6765653000,6765653000
,10055829,19075737900,19075737900,19075737900,19075737900
,10056460,3554806054,3554806054,3554806054,3554806054
,10056798,9621468000,9621468000,9621468000,9621468000
,10057339,3978029000,3978029000,3978029000,3978029000
,10057373,17653752500,17653752500,17653752500,17653752500
,10060296,22256769300,22256769300,22256769300,22256769300
,10060810,3850241300,3850241300,3850241300,3850241300
,10060836,11990707878,11990707878,11990707878,11990707878
,10061317,4346511500,4346511500,4346511500,4346511500
,10064325,3978495129,3978495129,3978495129,3978495129
,10064842,11629780500,11629780500,11629780500,11629780500
,10066970,7763409000,7763409000,7763409000,7763409000
,10067419,16226580642,16226580642,16226580642,16226580642
,10069085,9072737842,9072737842,9072737842,9072737842
,10072286,16226580642,16226580642,16226580642,16226580642
,10075185,65759438650,1.31519E+11,64802996000,66715881300
,10078257,33928967161,67857934322,33243273161,34614661161
,10083477,6994722173,6994722173,6994722173,6994722173
,10087472,17653752500,17653752500,17653752500,17653752500
,10088964,10934307100,10934307100,10934307100,10934307100
,10089433,16155829131,16155829131,16155829131,16155829131
,10089894,27367057300,54734114600,698549500,54035565100
,10090905,17038639000,17038639000,17038639000,17038639000
,0,16857038258,2.02284E+11,271945300,57530028417
,0,17989082316,1.9788E+11,1784542300,55863520382
,0,16344329134,1.1441E+11,271945300,54035565100
,0,4843712040,67811968554,229835000,43649861500
택시운전사,20158103,1777803000,1777803000,1777803000,1777803000
타짜,20132307,877984800,877984800,877984800,877984800
도가니,20157090,3333808000,3333808000,3333808000,3333808000
7급 공무원,20136028,1744090200,1744090200,1744090200,1744090200
말아톤,20132307,877984800,877984800,877984800,877984800
7광구,20139691,2191787000,2191787000,2191787000,2191787000
타짜-신의 손,20157517,460596500,460596500,460596500,460596500
블라인드,20136028,1744090200,1744090200,1744090200,1744090200
가문의 영광4 - 가문의 수난,20302531,486548700,486548700,486548700,486548700
내부자들: 디 오리지널,20111206,2405669580,2405669580,2405669580,2405669580
마파도,20302531,486548700,486548700,486548700,486548700
미인도,20196377,830984100,830984100,830984100,830984100
내 사랑 내 곁에,20139691,2191787000,2191787000,2191787000,2191787000
1번가의 기적,20139691,2191787000,2191787000,2191787000,2191787000
코리아,20139691,2191787000,2191787000,2191787000,2191787000
타짜-신의 손,20157517,460596500,460596500,460596500,460596500
퍼펙트 게임,20132307,877984800,877984800,877984800,877984800
권순분여사 납치사건,20149424,3306109500,3306109500,3306109500,3306109500
점박이:한반도의 공룡3D,20164982,2318884500,2318884500,2318884500,2318884500
잠복근무,20227331,359247800,359247800,359247800,359247800
잠복근무,20201749,2907311546,2907311546,2907311546,2907311546
궁녀,20138313,361431100,361431100,361431100,361431100
마파도2,20302531,486548700,486548700,486548700,486548700
가문의 영광5 - 가문의 귀환,20131613,1208282000,1208282000,1208282000,1208282000
해바라기,20227331,359247800,359247800,359247800,359247800
해바라기,20201749,2907311546,2907311546,2907311546,2907311546
방황하는 칼날,20065752,3309177500,3309177500,3309177500,3309177500
못말리는 결혼,20302531,486548700,486548700,486548700,486548700
6년째 연애중,20136028,1744090200,1744090200,1744090200,1744090200
동창생,20157517,460596500,460596500,460596500,460596500
뽀로로 극장판 슈퍼썰매 대모험,20154536,559367500,559367500,559367500,559367500
뽀로로 극장판 공룡섬 대모험,20154536,559367500,559367500,559367500,559367500
"달마야, 서울 가자",20165537,713525000,713525000,713525000,713525000
신부수업,20139691,2191787000,2191787000,2191787000,2191787000
헬머니,20302531,486548700,486548700,486548700,486548700
변산,20134435,640343800,640343800,640343800,640343800
변산,20134434,1306030500,1306030500,1306030500,1306030500
6월의 일기,20132724,3286151000,3286151000,3286151000,3286151000
령,20136028,1744090200,1744090200,1744090200,1744090200
조선미녀삼총사,20139691,2191787000,2191787000,2191787000,2191787000
뽀로로 극장판 컴퓨터 왕국 대모험,20154536,559367500,559367500,559367500,559367500
터닝메카드W: 블랙미러의 부활,20190907,3215588500,3215588500,3215588500,3215588500
노브레싱,20172812,2991824739,2991824739,2991824739,2991824739
기다리다 미쳐,10036947,2865110500,2865110500,2865110500,2865110500
다세포소녀,20166224,2862391500,2862391500,2862391500,2862391500
가발,10026736,2816190000,2816190000,2816190000,2816190000
키다리 아저씨,20139691,2191787000,2191787000,2191787000,2191787000
싱글라이더,10070433,2685519021,2685519021,2685519021,2685519021
무서운 이야기,10006272,217269000,217269000,217269000,217269000
모노폴리,20166942,2195709100,2195709100,2195709100,2195709100
아이스케키,10040491,1166813750,2333627500,214133500,2119494000
공범자들,20281409,2035223800,2035223800,2035223800,2035223800
속닥속닥,20299549,1900914300,1900914300,1900914300,1900914300
치즈인더트랩,20126329,1890873700,1890873700,1890873700,1890873700
내사랑 싸가지,10005512,1836153500,1836153500,1836153500,1836153500
신석기 블루스,10006303,1797632500,1797632500,1797632500,1797632500
신석기 블루스,20111673,485650250,971300500,384127000,587173500
덕수리 5형제,10054305,1590807200,1590807200,1590807200,1590807200
덕수리 5형제,20154106,227157000,227157000,227157000,227157000
글로리데이,20197528,1635688984,3271377968,1486835668,1784542300
하류인생,20132307,877984800,877984800,877984800,877984800
코알라 키드 : 영웅의 탄생,10079537,1439227500,1439227500,1439227500,1439227500
파이스토리,20131885,1058937250,2117874500,811844000,1306030500
뽀로로 극장판 눈요정 마을 대모험,20154536,559367500,559367500,559367500,559367500
나두야 간다,10002477,1215167500,1215167500,1215167500,1215167500
자백,20157530,303851500,303851500,303851500,303851500
회복,20302189,2378021700,2378021700,2378021700,2378021700
회복,20291228,1260533864,1260533864,1260533864,1260533864
회복,20137223,1482364970,2964729940,291240500,2673489440
회복,20068044,1110827000,1110827000,1110827000,1110827000
극장판 또봇: 로봇군단의 습격,20276569,1090835800,1090835800,1090835800,1090835800
까불지마,10050775,729363060.5,1458726121,459566121,999160000
지슬 - 끝나지 않은 세월2,20114061,991568200,991568200,991568200,991568200
저수지 게임,20281429,985725100,985725100,985725100,985725100
눈길,20165854,2834514800,2834514800,2834514800,2834514800
두 여자,10026733,967522000,967522000,967522000,967522000
여교사,20136028,1744090200,1744090200,1744090200,1744090200
"서서평, 천천히 평온하게",20276709,881663400,881663400,881663400,881663400
더 테이블,20157090,3333808000,3333808000,3333808000,3333808000
배우는 배우다,20090437,2246950339,2246950339,2246950339,2246950339
